Sensor Name,Sensor Type,Timestamp,Temperature ( C ),Humidity ( RH ),Dew Point ( C ),Heat Index ( C ),Feels Like ( C ),Wind Chill ( C ),Barometric Pressure ( HPA ),Accumulated Rain ( MM ),Wind Speed ( KPH ),Wind Average ( KPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 15:40,19.8,69.0,14,20,20.7,20,1034,3,2,2,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 15:45,19.4,70.0,14,19,20.0,19,1033,3,3,3,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 15:50,19.2,70.0,14,19,19.7,19,1033,3,3,3,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 15:55,18.9,69.0,13,19,18.7,19,1033,3,6,5,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:00,18.6,70.0,13,18,19.2,19,1033,3,2,4,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:05,18.7,70.0,13,18,18.7,19,1033,3,5,3,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:10,18.4,71.0,13,18,18.8,18,1033,3,3,5,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:15,18.6,73.0,14,18,19.5,19,1033,3,2,1,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:20,18.6,71.0,13,18,19.6,19,1033,3,0,0,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:25,18.4,71.0,13,18,19.4,18,1033,3,0,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:30,18.3,74.0,14,18,19.1,18,1033,3,2,2,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:35,18.9,71.0,14,19,19.1,19,1033,3,5,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:40,19.4,69.0,14,19,19.3,19,1033,3,6,4,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:45,18.3,71.0,13,18,17.9,18,1033,3,6,5,45,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:50,18.0,71.0,13,18,17.9,18,1033,3,5,5,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 16:55,18.0,70.0,12,18,18.4,18,1033,3,2,4,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:00,17.7,73.0,13,17,18.6,18,1033,3,0,2,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:05,17.7,73.0,13,17,18.6,18,1033,3,0,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:10,17.7,74.0,13,17,18.4,18,1033,3,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:15,17.6,74.0,13,17,18.1,18,1033,3,2,2,338,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:20,17.3,74.0,13,17,18.2,17,1033,3,0,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:25,17.2,75.0,13,17,18.1,17,1034,3,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:30,17.1,74.0,12,17,17.8,17,1034,3,0,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:35,17.2,73.0,12,17,17.9,17,1034,3,0,1,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:40,17.2,73.0,12,17,17.9,17,1033,3,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:45,17.2,73.0,12,17,17.6,17,1034,3,2,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:50,17.2,73.0,12,17,17.3,17,1034,3,3,3,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 17:55,16.9,73.0,12,17,16.6,17,1034,3,5,4,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:00,16.9,74.0,12,17,17.0,17,1034,3,3,3,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:05,16.7,74.0,12,16,16.7,17,1034,3,3,2,0,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:10,16.7,74.0,12,16,17.0,17,1034,3,2,2,315,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:15,16.5,74.0,12,16,16.8,17,1034,3,2,2,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:20,16.5,74.0,12,16,16.8,17,1034,3,2,1,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:25,16.4,74.0,12,16,16.9,16,1034,3,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:30,16.4,74.0,12,16,16.6,16,1034,3,2,1,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:35,16.4,74.0,12,16,16.9,16,1034,3,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:40,16.4,73.0,12,16,16.9,16,1034,3,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:45,16.4,73.0,12,16,16.9,16,1034,3,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:50,16.4,73.0,12,16,16.6,16,1034,3,2,1,45,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 18:55,16.4,71.0,11,16,16.7,16,1034,3,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:00,16.4,70.0,11,16,16.4,16,1034,3,2,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:05,16.4,70.0,11,16,16.4,16,1034,3,2,2,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:10,16.3,69.0,11,16,16.2,16,1034,3,2,0,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:20,16.2,70.0,11,16,16.1,16,1034,,2,2,,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:25,16.2,70.0,11,16,16.4,16,1034,3,0,1,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:30,15.9,73.0,11,16,16.3,16,1035,3,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:35,15.7,74.0,11,15,15.4,16,1035,3,3,1,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:40,15.7,74.0,11,15,15.8,16,1035,3,2,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:45,15.7,74.0,11,15,15.4,16,1035,3,3,3,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:50,15.7,74.0,11,15,16.1,16,1035,,0,0,,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 19:55,15.7,74.0,11,15,16.1,16,1035,3,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:00,15.7,74.0,11,15,16.1,16,1035,3,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:05,15.7,75.0,11,15,16.1,16,1035,3,0,1,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:10,15.7,75.0,11,15,16.1,16,1035,3,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:15,15.5,76.0,11,15,15.9,16,1035,3,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:20,15.5,76.0,11,15,15.9,16,1036,3,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:25,15.5,76.0,11,15,15.6,16,1035,3,2,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:30,15.5,76.0,11,15,15.9,16,1036,3,0,1,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:35,15.4,76.0,11,15,15.1,15,1036,3,3,2,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:40,15.2,78.0,11,15,15.6,15,1036,3,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:45,15.2,78.0,11,15,15.4,15,1036,3,2,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:50,15.2,78.0,11,15,15.0,15,1036,3,3,2,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 20:55,15.2,76.0,11,15,15.6,15,1036,3,0,2,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:00,15.2,76.0,11,15,15.6,15,1036,3,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:05,15.2,78.0,11,15,15.0,15,1036,3,3,1,90,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:10,15.2,78.0,11,15,15.0,15,1036,3,3,3,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:15,15.2,79.0,12,15,15.3,15,1036,3,2,2,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:20,15.2,79.0,12,15,15.0,15,1036,3,3,3,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:25,15.1,79.0,11,15,15.3,15,1036,3,2,3,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:30,15.0,80.0,12,15,15.2,15,1036,3,2,3,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:35,14.9,81.0,12,15,14.5,15,1036,3,5,2,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:40,14.9,81.0,12,15,15.1,15,1036,3,2,3,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:45,14.7,81.0,11,14,14.9,15,1036,3,2,1,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:50,14.7,81.0,11,14,14.8,15,1037,3,2,2,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 21:55,14.4,81.0,11,14,14.2,14,1037,3,3,1,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:00,14.4,81.0,11,14,14.5,14,1037,3,2,2,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:05,14.4,81.0,11,14,14.8,14,1037,3,0,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:10,14.4,81.0,11,14,14.5,14,1037,3,2,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:15,14.4,80.0,11,14,14.2,14,1037,3,3,2,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:20,14.3,80.0,11,14,14.3,14,1037,3,2,2,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:25,14.3,80.0,11,14,14.6,14,1037,3,0,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:30,14.3,80.0,11,14,14.3,14,1037,3,2,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:35,14.3,81.0,11,14,14.3,14,1037,3,2,2,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:40,14.2,81.0,11,14,14.5,14,1037,3,0,1,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:45,14.2,81.0,11,14,14.5,14,1037,3,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:50,14.1,81.0,11,14,14.0,14,1037,3,2,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 22:55,14.1,81.0,11,14,14.3,14,1037,3,0,1,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:00,14.1,83.0,11,14,14.4,14,1037,3,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:05,13.8,83.0,11,13,14.2,14,1037,3,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:10,13.8,83.0,11,13,14.2,14,1037,3,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:15,13.7,83.0,11,13,14.0,14,1037,3,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:20,13.8,83.0,11,13,14.2,14,1037,3,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:25,13.8,83.0,11,13,14.2,14,1037,3,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:30,13.8,83.0,11,13,14.2,14,1037,3,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:35,13.8,83.0,11,13,14.2,14,1037,3,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:40,13.8,85.0,11,13,14.3,14,1037,3,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:45,13.8,85.0,11,13,14.3,14,1037,3,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:50,13.8,85.0,11,13,14.3,14,1037,3,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/18/02 23:55,13.8,85.0,11,13,14.3,14,1037,3,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:00,13.6,86.0,11,13,14.0,14,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:05,13.5,88.0,12,13,14.0,13,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:10,13.6,88.0,12,13,14.1,14,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:15,13.6,86.0,11,13,14.0,14,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:20,13.6,86.0,11,13,14.0,14,1037,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:25,13.6,85.0,11,13,14.0,14,1037,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:30,13.7,85.0,11,13,13.8,14,1037,0,2,1,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:35,13.7,85.0,11,13,13.8,14,1037,0,2,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:40,13.6,85.0,11,13,13.7,14,1036,0,2,1,23,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:45,13.6,83.0,11,13,13.9,14,1037,0,0,1,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:50,13.6,83.0,11,13,13.9,14,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 00:55,13.6,83.0,11,13,13.9,14,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:00,13.5,83.0,11,13,13.7,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:05,13.5,83.0,11,13,13.7,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:10,13.3,85.0,11,13,13.6,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:15,13.3,85.0,11,13,13.6,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:20,13.3,85.0,11,13,13.6,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:25,13.3,85.0,11,13,13.5,13,1036,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:30,13.2,85.0,11,13,13.4,13,1036,0,0,0,90,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:35,13.2,85.0,11,13,13.4,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:40,13.2,85.0,11,13,13.4,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:45,13.1,86.0,11,13,13.3,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:50,13.1,86.0,11,13,13.3,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 01:55,13.2,86.0,11,13,13.5,13,1036,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:00,13.2,86.0,11,13,13.5,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:05,13.2,85.0,11,13,13.4,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:10,13.2,83.0,10,13,13.3,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:15,13.2,83.0,10,13,13.3,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:20,13.2,85.0,11,13,13.4,13,1036,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:25,12.9,86.0,11,13,13.2,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:30,13.2,86.0,11,13,13.5,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:35,13.2,86.0,11,13,13.5,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:40,13.2,86.0,11,13,13.1,13,1036,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:45,13.2,86.0,11,13,13.5,13,1035,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:50,13.2,86.0,11,13,13.5,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 02:55,13.1,86.0,11,13,13.3,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:00,12.9,86.0,11,13,13.2,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:05,12.8,88.0,11,12,13.1,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:10,12.8,88.0,11,12,13.1,13,1035,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:15,12.8,88.0,11,12,13.1,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:20,12.7,88.0,11,12,13.0,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:25,12.6,86.0,10,12,12.7,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:30,12.8,86.0,10,12,13.0,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:35,12.8,86.0,10,12,13.0,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:40,12.8,86.0,10,12,13.0,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:45,12.8,83.0,10,12,12.9,13,1036,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:50,12.8,83.0,10,12,12.9,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 03:55,12.8,83.0,10,12,12.9,13,1035,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:00,12.9,83.0,10,12,13.0,13,1036,0,0,0,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:05,13.1,81.0,10,13,12.8,13,1035,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:10,12.9,81.0,10,12,12.9,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:15,12.9,81.0,10,12,12.9,13,1035,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:20,12.9,83.0,10,12,13.0,13,1036,0,0,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:25,12.9,81.0,10,12,12.9,13,1036,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:30,12.9,81.0,10,12,12.9,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:35,12.9,83.0,10,12,13.0,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:40,12.8,83.0,10,12,12.9,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:45,12.7,85.0,10,12,12.8,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:50,12.8,86.0,10,12,13.0,13,1036,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 04:55,12.7,86.0,10,12,12.9,13,1036,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:00,12.7,86.0,10,12,12.9,13,1036,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:05,12.7,88.0,11,12,13.0,13,1036,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:10,12.6,88.0,11,12,12.8,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:15,12.6,88.0,11,12,12.8,13,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:20,12.3,88.0,10,12,12.5,12,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:25,12.3,88.0,10,12,12.5,12,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:30,12.3,88.0,10,12,12.5,12,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:35,12.3,88.0,10,12,12.5,12,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:40,12.2,88.0,10,12,12.3,12,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:45,12.3,88.0,10,12,12.5,12,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:50,12.3,88.0,10,12,12.5,12,1036,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 05:55,12.4,88.0,11,12,12.6,12,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:00,12.6,86.0,10,12,12.7,13,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:05,12.4,86.0,10,12,12.5,12,1037,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:10,12.4,88.0,11,12,12.6,12,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:15,12.4,88.0,11,12,12.6,12,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:20,12.4,88.0,11,12,12.6,12,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:25,12.4,88.0,11,12,12.6,12,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:30,12.7,86.0,10,12,12.9,13,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:35,12.7,86.0,10,12,12.9,13,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:40,12.8,85.0,10,12,13.0,13,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:45,13.1,83.0,10,13,13.2,13,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:50,13.2,83.0,10,13,13.3,13,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 06:55,13.3,83.0,11,13,13.5,13,1037,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 07:00,13.3,81.0,10,13,13.4,13,1037,0,0,0,293,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 07:05,13.6,81.0,10,13,13.8,14,1037,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 07:10,13.5,83.0,11,13,13.7,13,1037,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 07:15,13.7,83.0,11,13,14.0,14,1037,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/19/02 07:20,13.8,81.0,11,13,14.1,14,1037,0,0,0,225,,,,,,,,,
